symbol,datetime,open,high,low,close
netflix,2022-05-31 04:00:00,196.18,199.95,190.8,197.44
netflix,2022-06-01 04:00:00,198.7,202.74,191.6606,192.91
netflix,2022-06-02 04:00:00,192.02,205.47,191.72,205.09
netflix,2022-06-03 04:00:00,200.14,202.95,198.05,198.98
netflix,2022-06-06 04:00:00,202.09,203.87,195.38,197.14
netflix,2022-06-07 04:00:00,194.87,199.6,193.0,198.61
netflix,2022-06-08 04:00:00,197.95,207.38,197.64,202.83
netflix,2022-06-09 04:00:00,200.65,201.69,192.54,192.77
netflix,2022-06-10 04:00:00,182.64,185.86,180.85,182.94
netflix,2022-06-13 04:00:00,177.07,179.09,168.9571,169.69
netflix,2022-06-14 04:00:00,169.75,172.0622,164.28,167.54
netflix,2022-06-15 04:00:00,169.258,183.845,168.53,180.11
netflix,2022-06-16 04:00:00,174.0,176.27,171.56,173.35
netflix,2022-06-17 04:00:00,173.63,179.65,173.34,175.51
netflix,2022-06-21 04:00:00,177.6,178.6189,169.8,170.91
netflix,2022-06-22 04:00:00,170.75,182.82,170.2,178.89
netflix,2022-06-23 04:00:00,180.5,182.76,175.87,181.71
netflix,2022-06-24 04:00:00,183.5,191.19,181.84,190.85
netflix,2022-06-27 04:00:00,191.77,191.78,182.39,189.14
netflix,2022-06-28 04:00:00,189.2,192.2,179.37,179.6
netflix,2022-06-29 04:00:00,179.55,180.665,175.1,178.36
netflix,2022-06-30 04:00:00,177.07,179.45,170.3,174.87
netflix,2022-07-01 04:00:00,176.49,180.1,174.27,179.95
netflix,2022-07-05 04:00:00,176.28,185.92,172.6801,185.88
netflix,2022-07-06 04:00:00,185.2,186.22,180.82,184.06
netflix,2022-07-07 04:00:00,184.27,190.21,183.5,189.27
netflix,2022-07-08 04:00:00,186.02,189.91,182.75,186.975
netflix,2022-07-11 04:00:00,184.73,184.99,176.89,177.34
netflix,2022-07-12 04:00:00,177.33,179.7839,173.42,174.45
netflix,2022-07-13 04:00:00,170.5,179.18,169.702,176.56
netflix,2022-07-14 04:00:00,175.56,177.52,171.82,174.78
netflix,2022-07-15 04:00:00,175.58,189.22,174.56,189.11
netflix,2022-07-18 04:00:00,192.5,199.67,189.8,190.92
netflix,2022-07-19 04:00:00,193.02,201.97,188.4,201.63
netflix,2022-07-20 04:00:00,208.17,216.9699,200.1,216.44
netflix,2022-07-21 04:00:00,214.3,224.32,211.5,223.88
netflix,2022-07-22 04:00:00,222.38,229.35,218.44,220.44
netflix,2022-07-25 04:00:00,221.31,225.23,216.35,218.51
netflix,2022-07-26 04:00:00,216.66,219.39,211.64,213.91
netflix,2022-07-27 04:00:00,216.48,227.78,214.58,226.75
netflix,2022-07-28 04:00:00,224.6,228.1,219.67,226.02
netflix,2022-07-29 04:00:00,223.29,230.75,222.4,224.9
netflix,2022-08-01 04:00:00,223.095,228.39,221.0,226.21
netflix,2022-08-02 04:00:00,222.76,228.2,220.88,221.42
netflix,2022-08-03 04:00:00,224.79,228.1,222.42,226.73
netflix,2022-08-04 04:00:00,227.68,232.07,225.05,229.91
netflix,2022-08-05 04:00:00,225.3,228.62,222.87,226.78
netflix,2022-08-08 04:00:00,227.49,241.9599,226.41,233.49
netflix,2022-08-09 04:00:00,231.62,232.1999,224.65,229.94
netflix,2022-08-10 04:00:00,236.99,244.54,236.5958,244.11
netflix,2022-08-11 04:00:00,244.68,251.62,241.51,242.7
netflix,2022-08-12 04:00:00,244.81,249.41,243.76,249.3
netflix,2022-08-15 04:00:00,248.11,251.99,247.51,249.11
netflix,2022-08-16 04:00:00,247.16,249.29,244.03,245.69
netflix,2022-08-17 04:00:00,241.18,244.24,237.56,241.15
netflix,2022-08-18 04:00:00,241.96,246.4794,239.2801,245.17
netflix,2022-08-19 04:00:00,240.95,243.29,235.68,241.16
netflix,2022-08-22 04:00:00,232.55,233.475,224.59,226.54
netflix,2022-08-23 04:00:00,226.46,229.9,224.3,224.55
netflix,2022-08-24 04:00:00,225.66,234.1,223.94,229.61
netflix,2022-08-25 04:00:00,230.24,234.16,229.0,233.98
netflix,2022-08-26 04:00:00,233.625,236.95,223.15,223.28
netflix,2022-08-29 04:00:00,221.93,229.87,221.52,224.57
netflix,2022-08-30 04:00:00,226.66,229.79,218.74,220.65
netflix,2022-08-31 04:00:00,227.0,233.8787,223.43,223.56
netflix,2022-09-01 04:00:00,220.72,230.37,219.47,230.04
netflix,2022-09-02 04:00:00,231.03,233.8814,225.04,226.11
netflix,2022-09-06 04:00:00,225.59,226.85,214.69,218.39
netflix,2022-09-07 04:00:00,220.21,229.33,218.2681,228.96
netflix,2022-09-08 04:00:00,224.16,228.735,221.3,227.44
netflix,2022-09-09 04:00:00,229.62,234.7799,229.62,233.57
netflix,2022-09-12 04:00:00,233.61,239.49,233.37,236.53
netflix,2022-09-13 04:00:00,226.5,227.69,217.72,218.13
netflix,2022-09-14 04:00:00,219.82,228.0,215.8,224.12
netflix,2022-09-15 04:00:00,230.47,242.2871,229.1,235.38
netflix,2022-09-16 04:00:00,231.22,241.355,227.83,240.13
netflix,2022-09-19 04:00:00,245.05,245.25,235.75,243.63
netflix,2022-09-20 04:00:00,240.37,250.49,239.66,242.85
netflix,2022-09-21 04:00:00,242.67,248.2999,236.68,236.87
netflix,2022-09-22 04:00:00,235.35,240.5,231.66,237.05
netflix,2022-09-23 04:00:00,235.14,236.4499,221.43,226.41
netflix,2022-09-26 04:00:00,225.6,232.7,223.01,224.07
netflix,2022-09-27 04:00:00,228.63,230.64,220.72,224.36
netflix,2022-09-28 04:00:00,229.69,246.65,227.38,245.2
netflix,2022-09-29 04:00:00,241.61,246.98,235.68,239.71
netflix,2022-09-30 04:00:00,237.0,242.44,233.26,235.44
netflix,2022-10-03 04:00:00,237.85,241.54,232.85,239.04
netflix,2022-10-04 04:00:00,244.84,245.7999,233.25,240.74
netflix,2022-10-05 04:00:00,238.76,241.59,227.38,236.73
netflix,2022-10-06 04:00:00,236.68,244.28,233.9101,240.02
netflix,2022-10-07 04:00:00,235.77,237.33,224.28,224.75
netflix,2022-10-10 04:00:00,225.64,233.83,224.23,229.98
netflix,2022-10-11 04:00:00,226.05,230.44,213.7,214.29
netflix,2022-10-12 04:00:00,214.3,223.67,212.64,220.87
netflix,2022-10-13 04:00:00,212.69,234.47,211.73,232.51
netflix,2022-10-14 04:00:00,237.8,238.8,229.51,230.0
netflix,2022-10-17 04:00:00,234.41,249.9221,234.4,245.1
netflix,2022-10-18 04:00:00,249.8,250.37,237.73,240.86
netflix,2022-10-19 04:00:00,265.0,279.3,262.66,272.38
netflix,2022-10-20 04:00:00,272.78,278.3755,266.38,268.16
netflix,2022-10-21 04:00:00,268.95,290.75,265.68,289.57
netflix,2022-10-24 04:00:00,290.23,290.49,280.36,282.45
netflix,2022-10-25 04:00:00,286.95,297.59,285.5501,291.02
netflix,2022-10-26 04:00:00,290.04,305.63,288.04,298.62
netflix,2022-10-27 04:00:00,298.33,305.21,294.78,296.94
netflix,2022-10-28 04:00:00,297.7,301.19,292.2924,295.72
netflix,2022-10-31 04:00:00,295.13,297.6199,289.5,291.88
netflix,2022-11-01 04:00:00,296.17,299.7,286.42,286.75
netflix,2022-11-02 04:00:00,286.4,287.33,272.84,273.0
netflix,2022-11-03 04:00:00,271.25,276.29,268.8,269.06
netflix,2022-11-04 04:00:00,272.02,274.97,255.32,260.79
netflix,2022-11-07 05:00:00,261.06,261.155,252.09,258.6
netflix,2022-11-08 05:00:00,259.92,266.08,256.8801,263.46
netflix,2022-11-09 05:00:00,259.66,260.9,254.2202,254.66
netflix,2022-11-10 05:00:00,265.99,275.36,260.0901,274.97
netflix,2022-11-11 05:00:00,274.47,290.66,271.5577,290.13
netflix,2022-11-14 05:00:00,290.0,311.0,288.19,299.27
netflix,2022-11-15 05:00:00,309.2,312.71,302.55,310.2
netflix,2022-11-16 05:00:00,309.94,310.49,303.61,306.02
netflix,2022-11-17 05:00:00,294.72,299.82,291.0,295.28
netflix,2022-11-18 05:00:00,297.33,298.0,287.0,287.98
netflix,2022-11-21 05:00:00,291.0,291.87,282.66,285.05
netflix,2022-11-22 05:00:00,284.99,286.98,277.34,286.69
netflix,2022-11-23 05:00:00,285.91,292.47,283.76,291.5
netflix,2022-11-25 05:00:00,289.0,289.21,284.17,285.54
netflix,2022-11-28 05:00:00,284.0,289.55,280.53,281.17
netflix,2022-11-29 05:00:00,282.5,282.96,275.94,280.96
netflix,2022-11-30 05:00:00,281.37,308.26,280.41,305.53
netflix,2022-12-01 05:00:00,303.99,319.8,303.03,316.95
netflix,2022-12-02 05:00:00,310.49,321.99,310.0,320.41
netflix,2022-12-05 05:00:00,316.46,322.77,310.92,312.59
netflix,2022-12-06 05:00:00,311.0,313.2231,303.13,305.56
netflix,2022-12-07 05:00:00,306.5,309.61,302.1,308.42
netflix,2022-12-08 05:00:00,309.11,312.38,304.8098,310.26
netflix,2022-12-09 05:00:00,321.45,329.0,319.52,320.01
netflix,2022-12-12 05:00:00,320.0,323.18,308.85,315.18
netflix,2022-12-13 05:00:00,328.0,332.7236,317.199,320.34
netflix,2022-12-14 05:00:00,318.97,324.71,314.42,317.83
netflix,2022-12-15 05:00:00,302.12,303.39,286.55,290.41
netflix,2022-12-16 05:00:00,288.76,294.7199,288.7,290.71
netflix,2022-12-19 05:00:00,289.73,292.25,286.13,288.3
netflix,2022-12-20 05:00:00,281.24,289.28,280.81,288.19
netflix,2022-12-21 05:00:00,289.99,300.66,286.5,297.96
netflix,2022-12-22 05:00:00,298.09,298.88,290.8131,297.75
netflix,2022-12-23 05:00:00,296.18,298.4614,291.91,294.965
netflix,2022-12-27 05:00:00,293.19,293.57,282.13,284.17
netflix,2022-12-28 05:00:00,281.92,285.19,273.41,276.88
netflix,2022-12-29 05:00:00,283.18,295.4999,281.01,291.12
netflix,2022-12-30 05:00:00,285.53,295.01,283.22,294.88
