symbol,datetime,open,high,low,close
warner,2022-05-19 04:00:00,21.52,22.28,21.242,21.46
warner,2022-05-20 04:00:00,21.88,22.49,21.5,21.67
warner,2022-05-23 04:00:00,22.05,22.33,21.425,21.54
warner,2022-05-24 04:00:00,20.97,21.28,20.3436,20.56
warner,2022-05-25 04:00:00,20.73,21.03,20.38,20.59
warner,2022-05-26 04:00:00,20.88,21.94,20.88,21.93
warner,2022-05-27 04:00:00,22.11,22.45,21.85,22.0
warner,2022-05-31 04:00:00,23.25,23.78,21.9,22.0
warner,2022-06-01 04:00:00,22.5,23.13,21.8,21.99
warner,2022-06-02 04:00:00,21.77,22.2,20.9,21.0
warner,2022-06-03 04:00:00,20.9,22.97,20.62,22.45
warner,2022-06-06 04:00:00,23.87,24.68,23.26,23.37
warner,2022-06-07 04:00:00,23.01,23.77,22.935,23.33
warner,2022-06-08 04:00:00,23.8,25.18,23.8,24.66
warner,2022-06-09 04:00:00,23.59,24.17,23.32,23.8
warner,2022-06-10 04:00:00,23.88,24.15,21.9,22.31
warner,2022-06-13 04:00:00,21.68,22.3,20.82,21.0
warner,2022-06-14 04:00:00,21.3,22.12,21.2,21.6
warner,2022-06-15 04:00:00,21.74,22.31,21.66,21.82
warner,2022-06-16 04:00:00,21.27,21.365,20.86,21.0
warner,2022-06-17 04:00:00,21.55,21.84,20.5,21.58
warner,2022-06-21 04:00:00,21.78,22.97,21.73,22.58
warner,2022-06-22 04:00:00,22.27,23.205,22.13,22.91
warner,2022-06-23 04:00:00,23.22,23.6999,22.74,23.24
warner,2022-06-24 04:00:00,23.62,23.87,23.19,23.82
warner,2022-06-27 04:00:00,23.89,24.05,23.07,23.26
warner,2022-06-28 04:00:00,23.4,24.08,23.178,23.85
warner,2022-06-29 04:00:00,23.7,24.28,23.23,23.38
warner,2022-06-30 04:00:00,23.6,23.6,22.81,23.13
warner,2022-07-01 04:00:00,23.0,24.23,22.9,24.23
warner,2022-07-05 04:00:00,23.79,24.05,23.44,24.01
warner,2022-07-06 04:00:00,23.66,23.97,22.75,22.97
warner,2022-07-07 04:00:00,23.07,23.61,22.82,23.28
warner,2022-07-08 04:00:00,22.99,23.16,22.551,22.84
warner,2022-07-11 04:00:00,22.18,22.23,20.435,20.52
warner,2022-07-12 04:00:00,20.62,20.94,19.9,20.33
warner,2022-07-13 04:00:00,20.0,20.72,19.82,20.53
warner,2022-07-14 04:00:00,20.39,20.7,19.13,19.51
warner,2022-07-15 04:00:00,19.4,19.49,18.56,19.31
warner,2022-07-18 04:00:00,19.89,20.45,19.76,20.0
warner,2022-07-19 04:00:00,20.23,20.66,20.01,20.47
warner,2022-07-20 04:00:00,20.49,20.56,19.85,20.08
warner,2022-07-21 04:00:00,20.2,20.575,20.16,20.5
warner,2022-07-22 04:00:00,20.25,20.57,19.83,20.01
warner,2022-07-25 04:00:00,19.91,20.115,19.62,19.84
warner,2022-07-26 04:00:00,19.98,19.98,19.18,19.39
warner,2022-07-27 04:00:00,19.65,20.07,19.42,19.99
warner,2022-07-28 04:00:00,19.99,20.22,19.22,19.56
warner,2022-07-29 04:00:00,18.92,19.27,18.52,19.22
warner,2022-08-01 04:00:00,18.65,18.785,17.73,18.28
warner,2022-08-02 04:00:00,17.98,18.62,17.74,18.45
warner,2022-08-03 04:00:00,18.34,19.16,18.1,19.04
warner,2022-08-04 04:00:00,19.43,19.89,18.78,18.97
warner,2022-08-05 04:00:00,18.58,19.15,18.4,18.96
warner,2022-08-08 04:00:00,18.85,19.5527,18.83,19.23
warner,2022-08-09 04:00:00,18.87,18.91,18.42,18.77
warner,2022-08-10 04:00:00,18.81,19.21,18.55,19.13
warner,2022-08-11 04:00:00,19.46,20.55,19.39,19.58
warner,2022-08-12 04:00:00,19.06,19.65,18.96,19.47
warner,2022-08-15 04:00:00,19.11,19.458,18.72,19.32
warner,2022-08-16 04:00:00,18.88,19.3,18.64,19.26
warner,2022-08-17 04:00:00,19.06,19.06,18.28,18.41
warner,2022-08-18 04:00:00,18.28,18.2842,17.83,18.08
warner,2022-08-19 04:00:00,18.08,18.225,17.84,18.2
warner,2022-08-22 04:00:00,18.07,18.575,17.73,18.56
warner,2022-08-23 04:00:00,18.58,18.71,18.14,18.33
warner,2022-08-24 04:00:00,18.1,19.14,18.01,18.92
warner,2022-08-25 04:00:00,19.49,20.33,19.21,20.2
warner,2022-08-26 04:00:00,22.37,22.43,20.405,20.61
warner,2022-08-29 04:00:00,20.61,20.9688,20.01,20.02
warner,2022-08-30 04:00:00,20.11,20.23,19.4,19.64
warner,2022-08-31 04:00:00,20.62,21.29,20.38,20.69
warner,2022-09-01 04:00:00,19.63,19.81,18.5,19.68
warner,2022-09-02 04:00:00,19.07,19.58,18.75,19.04
warner,2022-09-06 04:00:00,18.57,18.57,17.96,18.15
warner,2022-09-07 04:00:00,18.13,18.56,18.09,18.41
warner,2022-09-08 04:00:00,18.07,18.41,18.0,18.35
warner,2022-09-09 04:00:00,18.75,18.86,18.52,18.6
warner,2022-09-12 04:00:00,18.64,18.93,18.44,18.87
warner,2022-09-13 04:00:00,18.14,18.6,17.98,18.09
warner,2022-09-14 04:00:00,17.99,18.06,17.63,17.9
warner,2022-09-15 04:00:00,17.71,18.13,17.6,18.11
warner,2022-09-16 04:00:00,17.94,18.16,17.79,18.1
warner,2022-09-19 04:00:00,18.0,18.25,17.98,18.15
warner,2022-09-20 04:00:00,18.07,19.28,18.03,18.93
warner,2022-09-21 04:00:00,18.67,19.19,18.59,18.73
warner,2022-09-22 04:00:00,18.73,18.96,18.42,18.46
warner,2022-09-23 04:00:00,18.14,18.21,17.18,17.48
warner,2022-09-26 04:00:00,17.51,17.75,16.84,16.85
warner,2022-09-27 04:00:00,16.96,17.37,16.16,16.22
warner,2022-09-28 04:00:00,16.0,17.6826,16.0,17.55
warner,2022-09-29 04:00:00,17.0,17.03,16.63,16.76
warner,2022-09-30 04:00:00,16.6,17.11,16.565,17.1
warner,2022-10-03 04:00:00,17.03,17.22,16.365,16.42
warner,2022-10-04 04:00:00,16.64,17.76,16.64,17.64
warner,2022-10-05 04:00:00,17.53,17.9,17.22,17.45
warner,2022-10-06 04:00:00,17.25,17.48,16.76,16.8
warner,2022-10-07 04:00:00,16.5,16.605,15.92,15.98
warner,2022-10-10 04:00:00,15.85,15.91,14.72,14.74
warner,2022-10-11 04:00:00,14.47,14.52,13.78,14.04
warner,2022-10-12 04:00:00,14.04,14.16,13.69,13.78
warner,2022-10-13 04:00:00,13.17,14.09,12.9,13.99
warner,2022-10-14 04:00:00,14.28,14.28,13.64,13.66
warner,2022-10-17 04:00:00,13.94,14.1785,13.7172,13.85
warner,2022-10-18 04:00:00,14.18,14.2486,13.555,13.6
warner,2022-10-19 04:00:00,13.24,13.42,12.4,12.73
warner,2022-10-20 04:00:00,13.0,13.52,12.28,12.65
warner,2022-10-21 04:00:00,12.45,12.45,11.93,12.25
warner,2022-10-24 04:00:00,11.02,11.07,10.02,10.71
warner,2022-10-25 04:00:00,10.95,11.435,10.95,11.3
warner,2022-10-26 04:00:00,11.25,12.6,11.25,12.2
warner,2022-10-27 04:00:00,11.88,12.08,11.5,11.79
warner,2022-10-28 04:00:00,11.29,11.365,10.68,10.88
warner,2022-10-31 04:00:00,10.88,11.69,10.88,11.32
warner,2022-11-01 04:00:00,12.15,12.57,12.06,12.46
warner,2022-11-02 04:00:00,12.74,12.84,12.28,12.31
warner,2022-11-03 04:00:00,11.94,12.8,11.94,12.68
warner,2022-11-04 04:00:00,13.88,13.88,12.85,13.16
warner,2022-11-07 05:00:00,13.45,13.79,13.16,13.17
warner,2022-11-08 05:00:00,12.96,13.36,12.62,13.12
warner,2022-11-09 05:00:00,12.73,12.9,12.201,12.25
warner,2022-11-10 05:00:00,12.87,13.12,12.71,13.01
warner,2022-11-11 05:00:00,13.45,14.09,13.21,14.01
warner,2022-11-14 05:00:00,14.1,14.49,13.73,13.76
warner,2022-11-15 05:00:00,14.67,15.72,14.565,15.35
warner,2022-11-16 05:00:00,15.21,15.27,14.54,14.81
warner,2022-11-17 05:00:00,13.715,16.0274,13.03,15.9
warner,2022-11-18 05:00:00,15.5,15.5822,14.08,14.4
warner,2022-11-21 05:00:00,14.0,14.28,13.5564,13.82
warner,2022-11-22 05:00:00,13.82,13.82,13.22,13.7
warner,2022-11-23 05:00:00,13.74,13.94,13.655,13.82
warner,2022-11-25 05:00:00,13.45,13.52,13.11,13.18
warner,2022-11-28 05:00:00,13.14,13.8,13.01,13.39
warner,2022-11-29 05:00:00,14.0,14.95,13.765,14.74
warner,2022-11-30 05:00:00,15.5,16.49,15.32,15.94
warner,2022-12-01 05:00:00,15.5,16.04,15.11,15.15
warner,2022-12-02 05:00:00,15.15,16.66,15.15,16.42
warner,2022-12-05 05:00:00,16.64,16.9094,16.13,16.51
warner,2022-12-06 05:00:00,16.63,16.65,15.7139,16.32
warner,2022-12-07 05:00:00,15.46,15.785,15.19,15.48
warner,2022-12-08 05:00:00,16.25,18.0785,16.25,17.69
warner,2022-12-09 05:00:00,18.01,18.35,17.44,18.04
warner,2022-12-12 05:00:00,17.53,18.05,17.12,17.71
warner,2022-12-13 05:00:00,18.48,19.0835,18.21,18.48
warner,2022-12-14 05:00:00,18.0,18.59,17.64,18.44
warner,2022-12-15 05:00:00,18.7,19.05,17.88,18.41
warner,2022-12-16 05:00:00,18.37,18.59,17.565,17.59
warner,2022-12-19 05:00:00,17.54,17.77,17.21,17.37
warner,2022-12-20 05:00:00,17.01,17.77,17.01,17.7
warner,2022-12-21 05:00:00,17.72,18.73,17.42,18.57
warner,2022-12-22 05:00:00,18.56,18.96,18.3,18.63
warner,2022-12-23 05:00:00,18.63,18.91,17.82,17.92
warner,2022-12-27 05:00:00,18.03,19.69,18.03,19.5
warner,2022-12-28 05:00:00,19.542,19.66,18.24,18.35
warner,2022-12-29 05:00:00,18.53,19.24,18.23,19.19
warner,2022-12-30 05:00:00,18.51,19.14,18.51,19.12
