symbol,datetime,open,high,low,close
disney,2022-06-30 04:00:00,94.42,95.44,92.5443,94.4
disney,2022-07-01 04:00:00,94.24,96.3107,93.98,96.14
disney,2022-07-05 04:00:00,94.26,97.23,92.31,97.18
disney,2022-07-06 04:00:00,97.53,98.19,95.4,96.08
disney,2022-07-07 04:00:00,96.9,97.53,95.93,97.43
disney,2022-07-08 04:00:00,96.57,97.12,95.349,95.86
disney,2022-07-11 04:00:00,95.0,95.3375,93.43,93.64
disney,2022-07-12 04:00:00,93.58,95.25,93.31,93.6
disney,2022-07-13 04:00:00,92.12,93.2487,91.01,92.94
disney,2022-07-14 04:00:00,91.48,92.04,90.23,91.84
disney,2022-07-15 04:00:00,92.91,95.32,92.7,95.2
disney,2022-07-18 04:00:00,96.36,97.27,95.31,95.7
disney,2022-07-19 04:00:00,96.68,99.85,96.68,99.61
disney,2022-07-20 04:00:00,100.25,104.26,99.9538,103.35
disney,2022-07-21 04:00:00,102.71,104.25,101.61,104.18
disney,2022-07-22 04:00:00,103.28,104.5661,102.11,102.72
disney,2022-07-25 04:00:00,102.78,103.39,101.81,102.69
disney,2022-07-26 04:00:00,102.14,102.36,99.56,99.78
disney,2022-07-27 04:00:00,100.97,103.65,100.81,103.5
disney,2022-07-28 04:00:00,103.245,104.97,102.71,104.9
disney,2022-07-29 04:00:00,105.14,106.34,103.37,106.1
disney,2022-08-01 04:00:00,104.87,106.65,103.8601,106.22
disney,2022-08-02 04:00:00,105.74,106.36,104.62,104.71
disney,2022-08-03 04:00:00,105.73,109.7,105.73,109.02
disney,2022-08-04 04:00:00,108.92,109.45,107.66,108.12
disney,2022-08-05 04:00:00,106.81,107.7,105.37,106.63
disney,2022-08-08 04:00:00,108.205,111.23,107.9,109.11
disney,2022-08-09 04:00:00,109.22,109.22,107.03,108.13
disney,2022-08-10 04:00:00,112.48,112.67,109.91,112.43
disney,2022-08-11 04:00:00,122.21,123.268,117.3309,117.69
disney,2022-08-12 04:00:00,119.0,121.61,118.9201,121.57
disney,2022-08-15 04:00:00,121.0,125.96,120.99,124.26
disney,2022-08-16 04:00:00,124.73,126.48,123.45,124.96
disney,2022-08-17 04:00:00,123.45,124.48,122.57,122.81
disney,2022-08-18 04:00:00,123.01,123.13,121.71,122.67
disney,2022-08-19 04:00:00,121.25,121.39,119.48,120.14
disney,2022-08-22 04:00:00,117.7,118.21,115.6901,115.94
disney,2022-08-23 04:00:00,115.98,116.3699,114.6211,114.86
disney,2022-08-24 04:00:00,114.67,117.16,114.1,116.41
disney,2022-08-25 04:00:00,117.02,117.77,116.11,117.46
disney,2022-08-26 04:00:00,117.47,118.37,113.89,114.07
disney,2022-08-29 04:00:00,112.54,114.4673,112.41,113.53
disney,2022-08-30 04:00:00,114.28,114.7499,111.45,112.43
disney,2022-08-31 04:00:00,112.87,113.75,111.85,112.08
disney,2022-09-01 04:00:00,111.79,112.59,110.025,112.53
disney,2022-09-02 04:00:00,113.05,113.89,110.84,111.2
disney,2022-09-06 04:00:00,111.77,111.78,108.52,110.09
disney,2022-09-07 04:00:00,109.87,112.955,109.87,112.69
disney,2022-09-08 04:00:00,111.07,112.99,110.36,112.33
disney,2022-09-09 04:00:00,113.27,115.525,113.19,115.18
disney,2022-09-12 04:00:00,116.14,117.49,115.27,116.39
disney,2022-09-13 04:00:00,113.05,113.82,111.17,111.76
disney,2022-09-14 04:00:00,111.85,112.74,109.88,112.5
disney,2022-09-15 04:00:00,112.39,114.41,110.71,110.77
disney,2022-09-16 04:00:00,109.21,109.58,106.96,108.25
disney,2022-09-19 04:00:00,107.53,109.2245,107.036,109.17
disney,2022-09-20 04:00:00,108.28,108.41,106.86,107.57
disney,2022-09-21 04:00:00,107.39,108.04,104.49,104.49
disney,2022-09-22 04:00:00,104.21,104.66,102.02,102.16
disney,2022-09-23 04:00:00,100.62,101.18,98.02,99.5
disney,2022-09-26 04:00:00,98.95,100.66,98.06,98.12
disney,2022-09-27 04:00:00,99.53,99.64,95.432,95.85
disney,2022-09-28 04:00:00,95.79,99.87,95.45,99.4
disney,2022-09-29 04:00:00,98.53,98.6,96.23,97.45
disney,2022-09-30 04:00:00,96.5,97.4778,94.28,94.33
disney,2022-10-03 04:00:00,95.73,97.78,94.504,97.13
disney,2022-10-04 04:00:00,98.68,101.52,98.2301,101.44
disney,2022-10-05 04:00:00,100.04,101.22,98.7,100.8
disney,2022-10-06 04:00:00,100.43,101.46,99.8701,100.04
disney,2022-10-07 04:00:00,98.51,98.8,96.4469,97.16
disney,2022-10-10 04:00:00,97.59,97.74,94.42,95.16
disney,2022-10-11 04:00:00,94.81,95.06,92.65,93.1
disney,2022-10-12 04:00:00,93.16,94.07,92.2,93.41
disney,2022-10-13 04:00:00,91.57,96.97,90.71,96.64
disney,2022-10-14 04:00:00,97.47,98.09,94.33,94.45
disney,2022-10-17 04:00:00,96.38,97.97,96.26,97.33
disney,2022-10-18 04:00:00,99.87,100.3696,97.635,98.48
disney,2022-10-19 04:00:00,100.44,101.865,98.5,98.99
disney,2022-10-20 04:00:00,98.23,100.75,98.11,98.59
disney,2022-10-21 04:00:00,98.35,102.3,97.89,102.04
disney,2022-10-24 04:00:00,102.12,103.19,100.12,101.72
disney,2022-10-25 04:00:00,102.16,104.7299,102.03,104.36
disney,2022-10-26 04:00:00,103.53,107.43,103.53,104.63
disney,2022-10-27 04:00:00,105.805,106.87,104.31,104.44
disney,2022-10-28 04:00:00,104.08,106.09,103.525,105.95
disney,2022-10-31 04:00:00,105.66,106.9,104.82,106.54
disney,2022-11-01 04:00:00,107.7,108.84,105.64,106.0
disney,2022-11-02 04:00:00,105.45,106.08,101.785,101.82
disney,2022-11-03 04:00:00,100.2,100.7,98.56,99.25
disney,2022-11-04 04:00:00,101.15,101.16,98.11,99.58
disney,2022-11-07 05:00:00,100.88,101.56,98.99,100.43
disney,2022-11-08 05:00:00,100.74,101.9687,98.05,99.9
disney,2022-11-09 05:00:00,90.55,91.1,86.28,86.75
disney,2022-11-10 05:00:00,89.75,90.5,87.608,90.46
disney,2022-11-11 05:00:00,91.58,95.58,91.1,95.01
disney,2022-11-14 05:00:00,95.85,96.62,94.21,94.28
disney,2022-11-15 05:00:00,96.0,97.18,93.695,95.51
disney,2022-11-16 05:00:00,95.22,95.22,93.72,93.95
disney,2022-11-17 05:00:00,92.12,92.27,90.85,91.45
disney,2022-11-18 05:00:00,92.86,93.16,90.91,91.8
disney,2022-11-21 05:00:00,100.12,100.89,96.32,97.58
disney,2022-11-22 05:00:00,97.0,97.67,94.68,96.21
disney,2022-11-23 05:00:00,96.0,99.34,95.7801,98.88
disney,2022-11-25 05:00:00,98.81,99.81,98.08,98.87
disney,2022-11-28 05:00:00,98.21,99.13,95.43,95.69
disney,2022-11-29 05:00:00,96.0,96.4299,93.92,94.69
disney,2022-11-30 05:00:00,94.95,97.94,93.87,97.87
disney,2022-12-01 05:00:00,97.87,98.835,96.58,98.59
disney,2022-12-02 05:00:00,97.46,99.69,97.0101,99.43
disney,2022-12-05 05:00:00,98.24,99.16,95.665,95.93
disney,2022-12-06 05:00:00,95.73,96.0,91.98,92.29
disney,2022-12-07 05:00:00,92.66,92.7857,91.26,92.15
disney,2022-12-08 05:00:00,92.5,93.428,91.67,92.55
disney,2022-12-09 05:00:00,92.37,94.91,91.9,93.38
disney,2022-12-12 05:00:00,93.73,94.66,92.61,94.66
disney,2022-12-13 05:00:00,96.49,97.3917,93.57,94.7
disney,2022-12-14 05:00:00,94.54,95.47,92.62,94.15
disney,2022-12-15 05:00:00,92.47,93.12,90.115,90.49
disney,2022-12-16 05:00:00,90.19,91.08,88.81,90.08
disney,2022-12-19 05:00:00,89.44,89.46,85.41,85.78
disney,2022-12-20 05:00:00,86.08,87.8391,85.76,87.02
disney,2022-12-21 05:00:00,87.19,88.0997,86.48,86.92
disney,2022-12-22 05:00:00,86.03,86.73,84.69,86.67
disney,2022-12-23 05:00:00,86.06,88.07,85.77,88.01
disney,2022-12-27 05:00:00,87.42,87.94,85.96,86.37
disney,2022-12-28 05:00:00,86.08,86.69,84.07,84.17
disney,2022-12-29 05:00:00,85.25,88.242,84.97,87.18
disney,2022-12-30 05:00:00,85.73,87.12,85.225,86.88
