symbol,datetime,open,high,low,close
comsat,2022-02-23 05:00:00,46.82,47.0,44.8,45.13
comsat,2022-02-24 05:00:00,44.465,46.06,44.27,46.01
comsat,2022-02-25 05:00:00,46.19,47.455,45.995,47.07
comsat,2022-02-28 05:00:00,46.46,47.13,46.095,46.76
comsat,2022-03-01 05:00:00,46.14,46.95,45.805,46.39
comsat,2022-03-02 05:00:00,46.74,47.1,46.25,46.38
comsat,2022-03-03 05:00:00,46.87,47.64,46.7,47.12
comsat,2022-03-04 05:00:00,46.9,47.395,46.4,47.21
comsat,2022-03-07 05:00:00,47.0,47.41,45.9,46.3
comsat,2022-03-08 05:00:00,46.34,47.295,46.08,46.13
comsat,2022-03-09 05:00:00,46.78,47.14,45.98,46.12
comsat,2022-03-10 05:00:00,45.59,45.825,44.945,45.39
comsat,2022-03-11 05:00:00,45.96,46.25,44.95,45.02
comsat,2022-03-14 04:00:00,45.36,45.76,44.8434,44.97
comsat,2022-03-15 04:00:00,45.555,45.75,45.11,45.54
comsat,2022-03-16 04:00:00,45.62,46.34,45.015,46.23
comsat,2022-03-17 04:00:00,46.225,46.5,45.445,46.48
comsat,2022-03-18 04:00:00,46.31,46.97,45.935,46.91
comsat,2022-03-21 04:00:00,46.89,47.125,46.19,46.67
comsat,2022-03-22 04:00:00,47.14,47.5,46.97,47.22
comsat,2022-03-23 04:00:00,47.15,47.35,46.52,46.52
comsat,2022-03-24 04:00:00,46.88,47.02,46.43,46.8
comsat,2022-03-25 04:00:00,47.05,47.365,46.85,47.13
comsat,2022-03-28 04:00:00,47.16,47.55,46.73,47.53
comsat,2022-03-29 04:00:00,47.98,48.2,47.385,47.78
comsat,2022-03-30 04:00:00,47.57,47.84,47.41,47.69
comsat,2022-03-31 04:00:00,47.87,47.92,46.82,46.82
comsat,2022-04-01 04:00:00,47.155,47.8,46.845,47.7
comsat,2022-04-04 04:00:00,47.69,48.2787,47.63,48.11
comsat,2022-04-05 04:00:00,47.42,48.285,47.41,47.87
comsat,2022-04-06 04:00:00,47.88,48.245,47.43,47.73
comsat,2022-04-07 04:00:00,47.6,47.78,46.585,47.15
comsat,2022-04-08 04:00:00,47.12,47.58,46.54,47.42
comsat,2022-04-11 04:00:00,47.65,48.42,47.55,47.61
comsat,2022-04-12 04:00:00,48.0,48.175,47.125,47.25
comsat,2022-04-13 04:00:00,47.34,48.04,47.22,47.91
comsat,2022-04-14 04:00:00,47.99,48.24,47.49,47.58
comsat,2022-04-18 04:00:00,47.66,48.005,46.65,46.86
comsat,2022-04-19 04:00:00,46.75,48.22,46.74,48.11
comsat,2022-04-20 04:00:00,47.9,48.06,47.335,47.4
comsat,2022-04-21 04:00:00,47.54,48.19,46.83,46.94
comsat,2022-04-22 04:00:00,46.87,47.0,45.33,45.38
comsat,2022-04-25 04:00:00,45.42,45.87,44.86,45.71
comsat,2022-04-26 04:00:00,45.29,45.8475,44.49,44.57
comsat,2022-04-27 04:00:00,44.61,45.08,44.08,44.45
comsat,2022-04-28 04:00:00,42.73,43.72,40.76,41.7
comsat,2022-04-29 04:00:00,41.21,41.82,39.6101,39.76
comsat,2022-05-02 04:00:00,40.06,40.66,39.595,40.45
comsat,2022-05-03 04:00:00,40.75,40.78,39.97,40.37
comsat,2022-05-04 04:00:00,40.48,41.69,40.19,41.62
comsat,2022-05-05 04:00:00,41.13,41.6,40.04,40.38
comsat,2022-05-06 04:00:00,40.25,40.42,39.47,40.0
comsat,2022-05-09 04:00:00,40.0,40.39,39.59,39.76
comsat,2022-05-10 04:00:00,40.295,41.05,39.945,40.3
comsat,2022-05-11 04:00:00,40.37,40.8,39.61,39.84
comsat,2022-05-12 04:00:00,39.888,41.46,39.775,41.39
comsat,2022-05-13 04:00:00,41.06,41.895,41.05,41.48
comsat,2022-05-16 04:00:00,41.54,42.1582,41.36,41.87
comsat,2022-05-17 04:00:00,42.08,42.91,41.93,42.84
comsat,2022-05-18 04:00:00,42.71,42.945,41.93,42.13
comsat,2022-05-19 04:00:00,41.92,42.425,41.8,42.02
comsat,2022-05-20 04:00:00,42.384,42.68,41.175,42.01
comsat,2022-05-23 04:00:00,42.67,43.1,42.043,42.88
comsat,2022-05-24 04:00:00,42.7,43.095,42.08,43.07
comsat,2022-05-25 04:00:00,43.02,43.89,42.75,43.7
comsat,2022-05-26 04:00:00,43.74,44.49,43.74,44.13
comsat,2022-05-27 04:00:00,44.13,44.64,43.98,44.16
comsat,2022-05-31 04:00:00,43.91,44.66,43.48,44.28
comsat,2022-06-01 04:00:00,44.55,44.56,43.465,43.93
comsat,2022-06-02 04:00:00,43.5568,43.84,42.99,43.8
comsat,2022-06-03 04:00:00,43.67,43.775,42.805,42.93
comsat,2022-06-06 04:00:00,43.1,43.33,42.01,42.28
comsat,2022-06-07 04:00:00,41.95,42.71,41.725,42.63
comsat,2022-06-08 04:00:00,42.52,43.43,42.415,42.84
comsat,2022-06-09 04:00:00,42.75,43.055,42.16,42.18
comsat,2022-06-10 04:00:00,41.82,42.015,41.52,41.63
comsat,2022-06-13 04:00:00,41.045,41.19,40.07,40.2
comsat,2022-06-14 04:00:00,40.46,40.955,39.62,39.84
comsat,2022-06-15 04:00:00,40.33,40.92,39.7101,40.13
comsat,2022-06-16 04:00:00,39.5,39.53,37.56,37.91
comsat,2022-06-17 04:00:00,37.91,38.81,37.91,38.71
comsat,2022-06-21 04:00:00,38.99,39.3,38.285,38.48
comsat,2022-06-22 04:00:00,38.34,39.33,38.18,38.9
comsat,2022-06-23 04:00:00,38.93,39.2,38.47,39.11
comsat,2022-06-24 04:00:00,38.92,39.63,38.91,39.57
comsat,2022-06-27 04:00:00,39.63,40.025,39.5,39.83
comsat,2022-06-28 04:00:00,40.03,40.57,39.1,39.13
comsat,2022-06-29 04:00:00,39.28,39.41,38.76,39.33
comsat,2022-06-30 04:00:00,39.01,39.66,38.5,39.24
comsat,2022-07-01 04:00:00,39.37,40.385,39.28,40.29
comsat,2022-07-05 04:00:00,39.355,39.83,38.91,39.83
comsat,2022-07-06 04:00:00,39.97,40.11,39.61,39.83
comsat,2022-07-07 04:00:00,39.71,40.09,39.405,39.94
comsat,2022-07-08 04:00:00,39.91,40.21,39.5,39.96
comsat,2022-07-11 04:00:00,39.81,39.94,39.01,39.17
comsat,2022-07-12 04:00:00,39.33,40.36,39.13,39.75
comsat,2022-07-13 04:00:00,39.37,40.145,38.97,39.88
comsat,2022-07-14 04:00:00,39.27,39.645,39.045,39.58
comsat,2022-07-15 04:00:00,39.94,40.93,39.89,40.9
comsat,2022-07-18 04:00:00,40.9,41.18,40.44,40.54
comsat,2022-07-19 04:00:00,41.08,41.4,40.87,41.31
comsat,2022-07-20 04:00:00,41.42,41.98,40.945,41.82
comsat,2022-07-21 04:00:00,41.58,42.375,41.14,42.27
comsat,2022-07-22 04:00:00,42.41,42.91,42.22,42.6
comsat,2022-07-25 04:00:00,42.89,42.89,42.15,42.47
comsat,2022-07-26 04:00:00,42.21,42.84,42.21,42.72
comsat,2022-07-27 04:00:00,42.5,43.715,42.43,43.37
comsat,2022-07-28 04:00:00,39.5919,40.32,38.9801,39.41
comsat,2022-07-29 04:00:00,39.09,39.11,36.5718,37.52
comsat,2022-08-01 04:00:00,37.025,37.62,36.76,37.51
comsat,2022-08-02 04:00:00,37.59,38.065,37.44,37.68
comsat,2022-08-03 04:00:00,37.82,38.64,37.64,38.48
comsat,2022-08-04 04:00:00,38.58,39.22,38.36,38.93
comsat,2022-08-05 04:00:00,37.765,38.425,37.765,38.27
comsat,2022-08-08 04:00:00,38.77,39.38,38.51,38.59
comsat,2022-08-09 04:00:00,38.59,38.74,37.86,38.16
comsat,2022-08-10 04:00:00,38.77,39.07,38.56,38.96
comsat,2022-08-11 04:00:00,39.17,39.835,39.13,39.4
comsat,2022-08-12 04:00:00,39.78,40.07,39.435,40.0
comsat,2022-08-15 04:00:00,39.593,40.63,39.4,40.57
comsat,2022-08-16 04:00:00,40.16,40.56,39.935,40.36
comsat,2022-08-17 04:00:00,39.98,40.08,39.08,39.26
comsat,2022-08-18 04:00:00,39.28,39.4099,38.41,38.61
comsat,2022-08-19 04:00:00,38.39,38.79,38.14,38.68
comsat,2022-08-22 04:00:00,38.63,38.63,37.54,37.62
comsat,2022-08-23 04:00:00,37.65,37.805,37.22,37.24
comsat,2022-08-24 04:00:00,37.21,37.66,37.07,37.11
comsat,2022-08-25 04:00:00,37.29,37.71,37.03,37.6
comsat,2022-08-26 04:00:00,37.75,38.075,36.78,36.8
comsat,2022-08-29 04:00:00,36.72,36.8775,36.25,36.29
comsat,2022-08-30 04:00:00,36.52,36.56,35.61,35.72
comsat,2022-08-31 04:00:00,36.26,36.47,36.03,36.19
comsat,2022-09-01 04:00:00,36.145,36.93,36.145,36.9
comsat,2022-09-02 04:00:00,36.94,37.03,35.65,35.76
comsat,2022-09-06 04:00:00,35.98,35.98,34.585,34.74
comsat,2022-09-07 04:00:00,34.77,35.08,34.59,34.98
comsat,2022-09-08 04:00:00,34.91,34.91,33.74,34.37
comsat,2022-09-09 04:00:00,34.44,35.5,34.3391,35.43
comsat,2022-09-12 04:00:00,35.72,35.9,35.37,35.69
comsat,2022-09-13 04:00:00,35.07,35.155,33.41,33.46
comsat,2022-09-14 04:00:00,34.03,34.705,33.65,34.47
comsat,2022-09-15 04:00:00,34.45,34.605,33.72,34.0
comsat,2022-09-16 04:00:00,34.09,34.71,33.93,34.52
comsat,2022-09-19 04:00:00,34.36,34.77,34.0,34.46
comsat,2022-09-20 04:00:00,33.99,34.23,33.6,33.84
comsat,2022-09-21 04:00:00,34.02,34.09,32.68,32.7
comsat,2022-09-22 04:00:00,32.6,32.92,32.3,32.47
comsat,2022-09-23 04:00:00,32.37,32.41,31.45,31.84
comsat,2022-09-26 04:00:00,31.66,31.85,30.525,30.89
comsat,2022-09-27 04:00:00,31.28,31.405,30.0,30.26
comsat,2022-09-28 04:00:00,30.67,31.39,30.4,31.16
comsat,2022-09-29 04:00:00,30.86,30.86,30.0,30.43
comsat,2022-09-30 04:00:00,30.65,30.65,29.28,29.33
comsat,2022-10-03 04:00:00,29.84,30.77,29.59,30.63
comsat,2022-10-04 04:00:00,30.49,31.1,30.4,30.99
comsat,2022-10-05 04:00:00,30.53,30.905,30.14,30.74
comsat,2022-10-06 04:00:00,30.63,30.72,29.985,30.05
comsat,2022-10-07 04:00:00,29.88,29.98,29.195,29.27
comsat,2022-10-10 04:00:00,29.54,29.75,29.03,29.13
comsat,2022-10-11 04:00:00,28.93,29.15,28.625,28.68
comsat,2022-10-12 04:00:00,28.73,29.33,28.52,28.69
comsat,2022-10-13 04:00:00,28.672,30.51,28.39,30.23
comsat,2022-10-14 04:00:00,30.52,30.84,30.01,30.05
comsat,2022-10-17 04:00:00,30.47,30.96,30.3988,30.82
comsat,2022-10-18 04:00:00,31.335,31.59,30.47,30.75
comsat,2022-10-19 04:00:00,30.73,30.955,30.26,30.39
comsat,2022-10-20 04:00:00,30.5,30.805,30.26,30.46
comsat,2022-10-21 04:00:00,30.31,30.745,30.05,30.48
comsat,2022-10-24 04:00:00,30.84,31.375,30.73,31.08
comsat,2022-10-25 04:00:00,31.2,31.61,31.08,31.56
comsat,2022-10-26 04:00:00,32.0,32.18,31.45,31.5
comsat,2022-10-27 04:00:00,32.99,34.26,31.86,31.97
comsat,2022-10-28 04:00:00,31.45,32.025,30.63,31.95
comsat,2022-10-31 04:00:00,31.875,31.875,31.225,31.74
comsat,2022-11-01 04:00:00,31.985,32.61,31.54,31.56
comsat,2022-11-02 04:00:00,31.49,32.0,30.85,30.91
comsat,2022-11-03 04:00:00,30.46,30.58,30.04,30.38
comsat,2022-11-04 04:00:00,30.68,31.44,30.375,31.0
comsat,2022-11-07 05:00:00,31.33,31.85,31.125,31.6
comsat,2022-11-08 05:00:00,31.72,32.335,31.47,31.9
comsat,2022-11-09 05:00:00,31.66,31.9,31.18,31.39
comsat,2022-11-10 05:00:00,32.73,32.9,32.16,32.77
comsat,2022-11-11 05:00:00,33.13,34.06,32.83,34.02
comsat,2022-11-14 05:00:00,33.905,34.66,33.81,34.13
comsat,2022-11-15 05:00:00,34.63,35.08,33.95,34.28
comsat,2022-11-16 05:00:00,34.2,34.52,33.65,33.98
comsat,2022-11-17 05:00:00,33.46,34.55,33.205,34.26
comsat,2022-11-18 05:00:00,34.42,34.91,34.28,34.5
comsat,2022-11-21 05:00:00,34.615,34.89,34.03,34.35
comsat,2022-11-22 05:00:00,34.57,35.2,34.44,35.1
comsat,2022-11-23 05:00:00,35.03,35.68,34.95,35.53
comsat,2022-11-25 05:00:00,35.63,35.98,35.49,35.65
comsat,2022-11-28 05:00:00,35.36,35.655,35.25,35.59
comsat,2022-11-29 05:00:00,35.47,35.68,35.11,35.48
comsat,2022-11-30 05:00:00,35.46,36.7,35.17,36.64
comsat,2022-12-01 05:00:00,36.38,37.08,36.2,36.28
comsat,2022-12-02 05:00:00,35.61,36.085,35.47,35.86
comsat,2022-12-05 05:00:00,35.37,36.04,35.125,35.15
comsat,2022-12-06 05:00:00,35.3,35.31,34.49,34.77
comsat,2022-12-07 05:00:00,34.7,34.825,34.26,34.62
comsat,2022-12-08 05:00:00,34.6,35.14,34.38,34.97
comsat,2022-12-09 05:00:00,34.98,35.765,34.8,35.32
comsat,2022-12-12 05:00:00,35.54,36.57,35.45,36.52
comsat,2022-12-13 05:00:00,37.46,37.88,36.49,36.71
comsat,2022-12-14 05:00:00,34.87,36.21,34.73,35.35
comsat,2022-12-15 05:00:00,34.91,35.175,34.4501,34.61
comsat,2022-12-16 05:00:00,34.33,34.765,34.055,34.49
comsat,2022-12-19 05:00:00,34.57,34.74,33.93,33.98
comsat,2022-12-20 05:00:00,33.98,34.555,33.78,34.41
comsat,2022-12-21 05:00:00,34.73,35.4,34.675,35.08
comsat,2022-12-22 05:00:00,34.76,35.11,34.405,34.82
comsat,2022-12-23 05:00:00,34.78,35.195,34.74,35.14
comsat,2022-12-27 05:00:00,35.11,35.28,34.635,35.0
comsat,2022-12-28 05:00:00,35.1,35.25,34.6125,34.62
comsat,2022-12-29 05:00:00,34.81,35.35,34.7,35.05
comsat,2022-12-30 05:00:00,34.81,34.975,34.53,34.97
